Availability,Licence,OrphaCode,DisorderId,DisorderName,DisorderTypeId,DisorderType,DisorderGroupId,DisorderGroup,ExpertLink,PrevalenceListCount,PrevalenceGeographies,PrevalenceEntries
,,166265,17625,Dentinogenesis imperfecta type 3,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166265,1,Worldwide,8348|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,166272,17626,Odontochondrodysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166272,2,Worldwide; Worldwide,8349|23697|Cases/families|23718|Case(s)|||11.0|23844|Worldwide|25958|Validated|18241073[PMID]; 8350|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_18241073[PMID]
,,576,27,Mucolipidosis type II,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,6,Europe; Europe; Portugal; Netherlands; Sweden; Specific population,100|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.34|23795|Europe|25958|Validated|10480370[PMID]_14685153[PMID]_ 25274184[PMID]_ORPHANET; 101|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|ORPHANET; 102|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.81|25090|Portugal|25958|Validated|14685153[PMID]; 103|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.16|24936|Netherlands|25958|Validated|10480370[PMID]; 12206|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.05|25335|Sweden|25958|Validated|25274184[PMID]; 10699|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|16.2|23851|Specific population|25958|Validated|18190596[PMID]_1937486[PMID]
,,166277,17627,Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166277,2,Worldwide; Worldwide,8351|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|10544232[PMID]; 8352|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_10544232[PMID]
,,812,26,Sialidosis type 1,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=812,2,Europe; Europe,99|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|ORPHANET; 10874|23683|Prevalence at birth|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|ORPHANET
,,578,29,Mucolipidosis type IV,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=578,3,Worldwide; Sweden; Specific population,109|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET; 12217|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.1|25335|Sweden|25958|Validated|25274184[PMID]; 12224|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|2.5|23851|Specific population|25958|Validated|20159435[PMID]_16287144[PMID]_16645217[PMID]
,,166282,17628,Hereditary sick sinus syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166282,2,Worldwide; Worldwide,8353|23697|Cases/families|23718|Case(s)|||11.0|23844|Worldwide|25958|Validated|ORPHANET; 8354|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,166286,17629,Porokeratotic eccrine ostial and dermal duct nevus,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166286,2,Worldwide; Worldwide,8355|23697|Cases/families|23718|Case(s)|||45.0|23844|Worldwide|25958|Validated|21393947[PMID]; 8356|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_21393947[PMID]
,,577,28,Mucolipidosis type III,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,6,Europe; Netherlands; Portugal; Europe; Netherlands; Portugal,16554|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.985|23795|Europe|25958|Validated|10480370[PMID]_ 14685153[PMID]_ ORPHANET; 16555|23676|Annual incidence|23711|Value and class|23760|<1 / 1 000 000|0.08|24936|Netherlands|25958|Validated|10480370[PMID]; 16556|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|1.68|25090|Portugal|25958|Validated|14685153[PMID]; 17124|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|29.55|23795|Europe|25958|Validated|ORPHANET; 17125|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|2.4|24936|Netherlands|25958|Validated|ORPHANET; 17126|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|50.4|25090|Portugal|25958|Validated|ORPHANET
,,166291,17630,Dirofilariasis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166291,1,Europe,8357|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
,,2912,32,Poliomyelitis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2912,2,Europe; Europe,110|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET; 11957|23676|Annual incidence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|European Centre for Disease prevention and Control 2011[OTHER]
,,796,38,Sandhoff disease,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=796,9,Portugal; Netherlands; Czech Republic; Australia; Turkey; United States; Europe; Europe; Sweden,122|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.49|25090|Portugal|25958|Validated|14685153[PMID]; 123|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.34|24936|Netherlands|25958|Validated|10480370[PMID]; 124|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.19|24257|Czech Republic|25958|Validated|20490927[PMID]; 125|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.26|23949|Australia|25958|Validated|9918480[PMID]; 126|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.95|25426|Turkey|25958|Validated|15275696[PMID]; 127|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.3|25482|United States|25958|Validated|2955697[PMID]; 129|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.67|23795|Europe|25958|Validated|[EXPERT]; 130|23669|Point prevalence|23704|Class only|23739|1-9 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET; 12198|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.38|25335|Sweden|25958|Validated|25274184[PMID]
,,166409,17639,Photosensitive occipital lobe epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166409,1,Worldwide,17919|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|30.0|23844|Worldwide|25958|Validated|27986877[PMID]_28532712[PMID]_ORPHANET
,,801,39,Scleroderma,21436,Clinical group,36540,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=801,5,Worldwide; Worldwide; Australia; Australia; Specific population,131|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|1.41|23844|Worldwide|25958|Validated|[EXPERT]; 132|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|42.0|23844|Worldwide|25958|Validated|[EXPERT]; 133|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|1.5|23949|Australia|25958|Validated|11456035[PMID]; 134|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|23.0|23949|Australia|25958|Validated|11456035[PMID]; 135|23669|Point prevalence|23711|Value and class|23767|>1 / 1000|469.0|23851|Specific population|25958|Validated|8702445[PMID]
,,461,42,Recessive X-linked ichthyosis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=461,3,Europe; Europe; Italy,139|23676|Annual incidence|23711|Value and class|23732|1-5 / 10 000|15.0|23795|Europe|25958|Validated|ORPHANET; 140|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|16.6|23795|Europe|25958|Validated|ORPHANET; 141|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|9.9|24607|Italy|25965|Not yet validated|12920363[PMID]_ORPHANET
,,166421,17643,Orgasm-induced epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166421,2,Worldwide; Worldwide,17833|23697|Cases/families|23718|Case(s)|||7.0|23844|Worldwide|25958|Validated|17201724[PMID]_27057393[PMID]; 17834|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|17201724[PMID]_27057393[PMID]_ORPHANET
,,166418,17642,Eating reflex epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166418,1,Worldwide,17837|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.5|23844|Worldwide|25958|Validated|Source: 33080481[PMID]_27986877[PMID]_ORPHANET
,,584,40,Mucopolysaccharidosis type 7,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=584,10,Europe; Netherlands; Brazil; Japan; Switzerland; Australia; Czech Republic; United States; United States; Canada,136|23669|Point prevalence|23711|Value and class|23760|<1 / 1 000 000|0.01|23795|Europe|25958|Validated|European Medicines Agency 2012[OTHER]; 137|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.24|24936|Netherlands|25958|Validated|10480370[PMID]; 16640|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.02|24068|Brazil|25958|Validated|31926052[PMID]; 13900|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.02|24621|Japan|25958|Validated|28595941[PMID]; 13901|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.038|25342|Switzerland|25958|Validated|28595941[PMID]; 13902|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.047|23949|Australia|25958|Validated|9918480[PMID]; 11717|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.02|24257|Czech Republic|25958|Validated|25060283[PMID]; 16992|23669|Point prevalence|23711|Value and class|23760|<1 / 1 000 000|0.007|25482|United States|25958|Validated|34051828[PMID]; 16993|23683|Prevalence at birth|23711|Value and class|23760|<1 / 1 000 000|0.027|25482|United States|25958|Validated|34051828[PMID]; 14676|23683|Prevalence at birth|23711|Value and class|23739|1-9 / 1 000 000|0.29|24124|Canada|25958|Validated|28595941[PMID]
,,166412,17640,Hot water reflex epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166412,1,Worldwide,17846|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|4.0|23844|Worldwide|25958|Validated|27986877[PMID]_29403278[PMID]_ORPHANET
,,166433,17647,Epilepsy with reading-induced seizures,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166433,2,Worldwide; Worldwide,17868|23697|Cases/families|23718|Case(s)|||101.0|23844|Worldwide|25958|Validated|37437391[PMID]; 17869|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|37437391[PMID]_ORPHANET
,,881,44,Turner syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=881,23,Europe; Austria; Belgium; Bulgaria; Croatia; Denmark; France; Germany; Hungary; Ireland; Italy; Malta; Netherlands; Norway; Poland; Portugal; Spain; Switzerland; United Kingdom; Ukraine; Japan; Singapore; Europe,144|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|5.5|23795|Europe|25958|Validated|EUROCAT European surveillance of congenital anomalies 1985-2010[OTHER]; 145|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|7.5|23956|Austria|25958|Validated|EUROCAT European surveillance of congenital anomalies 1985-2009[OTHER]; 146|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|7.9|24005|Belgium|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 147|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|10.5|24089|Bulgaria|25958|Validated|EUROCAT European surveillance of congenital anomalies 1996-1999[OTHER]; 148|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|3.6|24236|Croatia|25958|Validated|EUROCAT European surveillance of congenital anomalies 1983-2010[OTHER]; 149|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|10.4|24264|Denmark|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 150|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|7.1|24369|France|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 151|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|8.0|24418|Germany|25958|Validated|EUROCAT European surveillance of congenital anomalies 1987-2010[OTHER]; 152|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|3.2|24544|Hungary|25958|Validated|EUROCAT European surveillance of congenital anomalies 1998-2010[OTHER]; 153|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|7.1|24586|Ireland|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 154|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|3.4|24607|Italy|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 155|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.1|24803|Malta|25958|Validated|EUROCAT European surveillance of congenital anomalies 1986-2009[OTHER]; 156|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|14.0|24936|Netherlands|25958|Validated|EUROCAT European surveillance of congenital anomalies 1981-2010[OTHER]; 157|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|4.2|25006|Norway|25958|Validated|EUROCAT European surveillance of congenital anomalies 1999-2010[OTHER]; 158|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|3.6|25083|Poland|25958|Validated|EUROCAT European surveillance of congenital anomalies 1999-2010[OTHER]; 159|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|2.8|25090|Portugal|25958|Validated|EUROCAT European surveillance of congenital anomalies 1990-2010[OTHER]; 160|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|2.8|25293|Spain|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2009[OTHER]; 161|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|22.4|25342|Switzerland|25958|Validated|EUROCAT European surveillance of congenital anomalies 1989-2010[OTHER]; 162|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|10.1|25475|United Kingdom|25958|Validated|EUROCAT European surveillance of congenital anomalies 1980-2010[OTHER]; 163|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|2.3|25461|Ukraine|25958|Validated|EUROCAT European surveillance of congenital anomalies 2005-2010[OTHER]; 164|23683|Prevalence at birth|23711|Value and class|23753|6-9 / 10 000|70.0|24621|Japan|25965|Not yet validated|ISBN:444897208[OTHER]; 165|23683|Prevalence at birth|23711|Value and class|23732|1-5 / 10 000|42.5|25244|Singapore|25958|Validated|19551311[PMID]; 166|23669|Point prevalence|23704|Class only|23732|1-5 / 10 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
,,166424,17644,Thinking epilepsy,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166424,1,Worldwide,17867|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,95,45,Friedreich ataxia,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95,17,Greece; Europe; France; Italy; Italy; Spain; Spain; Finland; Finland; Denmark; Portugal; United Kingdom; Norway; Germany; Sweden; Czech Republic; Russian Federation,178|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.9|24439|Greece|25958|Validated|24209901[PMID]; 167|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|2.0|23795|Europe|25958|Validated|20301458[PMID]_23859338[PMID]; 168|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|2.3|24369|France|25958|Validated|9207112 [PMID]_23859338[PMID]; 169|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|2.8|24607|Italy|25958|Validated|2225525[PMID]_7793232[PMID]; 170|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|1.1|24607|Italy|25958|Validated|2225525[PMID]_7793232[PMID]; 171|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|6.2|25293|Spain|25958|Validated|2043954[PMID]_7898602[PMID]; 172|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|4.3|25293|Spain|25965|Not yet validated|2043954[PMID]_7898602[PMID]; 173|23683|Prevalence at birth|23711|Value and class|23746|1-9 / 100 000|1.0|24362|Finland|25958|Validated|11810294[PMID]; 174|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.13|24362|Finland|25958|Validated|11810294[PMID]_23859338[PMID]; 175|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.7|24264|Denmark|25965|Not yet validated|2096315[PMID]; 176|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.9|25090|Portugal|25958|Validated|23609960[PMID]; 177|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|1.8|25475|United Kingdom|25958|Validated|19347027[PMID]; 179|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|1.0|25006|Norway|25958|Validated|1126051[PMID]; 12562|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|2.1|24418|Germany|25958|Validated|9187683[PMID]_23859338[PMID]; 12563|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.24|25335|Sweden|25958|Validated|11810294[PMID]_23859338[PMID]; 12564|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.27|24257|Czech Republic|25958|Validated|15726025[PMID]_23859338[PMID]; 12565|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|3.03|25125|Russian Federation|25958|Validated|15559155[PMID]_23859338[PMID]
,,848,51,Beta-thalassemia,21436,Clinical group,36540,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=848,4,Worldwide; France; Europe; Europe,230|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|1.0|23844|Worldwide|25958|Validated|[EXPERT]; 231|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.5|24369|France|25958|Validated|[EXPERT]; 232|23676|Annual incidence|23711|Value and class|23732|1-5 / 10 000|10.0|23795|Europe|25958|Validated|[EXPERT]; 233|23669|Point prevalence|23704|Class only|23739|1-9 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
